"","stockid","year","catch","rfmo","tax_grp"
"1","BLKMARLINIO",1950,48.5,"IOTC","billfish"
"2","BLKMARLINIO",1951,48.4,"IOTC","billfish"
"3","BLKMARLINIO",1952,179,"IOTC","billfish"
"4","BLKMARLINIO",1953,535,"IOTC","billfish"
"5","BLKMARLINIO",1954,876,"IOTC","billfish"
"6","BLKMARLINIO",1955,983,"IOTC","billfish"
"7","BLKMARLINIO",1956,1480,"IOTC","billfish"
"8","BLKMARLINIO",1957,1670,"IOTC","billfish"
"9","BLKMARLINIO",1958,1560,"IOTC","billfish"
"10","BLKMARLINIO",1959,1540,"IOTC","billfish"
"11","BLKMARLINIO",1960,1730,"IOTC","billfish"
"12","BLKMARLINIO",1961,1760,"IOTC","billfish"
"13","BLKMARLINIO",1962,1900,"IOTC","billfish"
"14","BLKMARLINIO",1963,1310,"IOTC","billfish"
"15","BLKMARLINIO",1964,1600,"IOTC","billfish"
"16","BLKMARLINIO",1965,1370,"IOTC","billfish"
"17","BLKMARLINIO",1966,1300,"IOTC","billfish"
"18","BLKMARLINIO",1967,1500,"IOTC","billfish"
"19","BLKMARLINIO",1968,2120,"IOTC","billfish"
"20","BLKMARLINIO",1969,2080,"IOTC","billfish"
"21","BLKMARLINIO",1970,2290,"IOTC","billfish"
"22","BLKMARLINIO",1971,1650,"IOTC","billfish"
"23","BLKMARLINIO",1972,1250,"IOTC","billfish"
"24","BLKMARLINIO",1973,801,"IOTC","billfish"
"25","BLKMARLINIO",1974,1380,"IOTC","billfish"
"26","BLKMARLINIO",1975,1220,"IOTC","billfish"
"27","BLKMARLINIO",1976,658,"IOTC","billfish"
"28","BLKMARLINIO",1977,659,"IOTC","billfish"
"29","BLKMARLINIO",1978,789,"IOTC","billfish"
"30","BLKMARLINIO",1979,748,"IOTC","billfish"
"31","BLKMARLINIO",1980,1320,"IOTC","billfish"
"32","BLKMARLINIO",1981,1080,"IOTC","billfish"
"33","BLKMARLINIO",1982,2150,"IOTC","billfish"
"34","BLKMARLINIO",1983,2400,"IOTC","billfish"
"35","BLKMARLINIO",1984,2160,"IOTC","billfish"
"36","BLKMARLINIO",1985,2090,"IOTC","billfish"
"37","BLKMARLINIO",1986,2240,"IOTC","billfish"
"38","BLKMARLINIO",1987,2470,"IOTC","billfish"
"39","BLKMARLINIO",1988,2320,"IOTC","billfish"
"40","BLKMARLINIO",1989,2340,"IOTC","billfish"
"41","BLKMARLINIO",1990,2260,"IOTC","billfish"
"42","BLKMARLINIO",1991,2480,"IOTC","billfish"
"43","BLKMARLINIO",1992,3670,"IOTC","billfish"
"44","BLKMARLINIO",1993,4090,"IOTC","billfish"
"45","BLKMARLINIO",1994,5960,"IOTC","billfish"
"46","BLKMARLINIO",1995,5070,"IOTC","billfish"
"47","BLKMARLINIO",1996,5930,"IOTC","billfish"
"48","BLKMARLINIO",1997,6870,"IOTC","billfish"
"49","BLKMARLINIO",1998,5610,"IOTC","billfish"
"50","BLKMARLINIO",1999,6170,"IOTC","billfish"
"51","BLKMARLINIO",2000,8020,"IOTC","billfish"
"52","BLKMARLINIO",2001,7620,"IOTC","billfish"
"53","BLKMARLINIO",2002,6990,"IOTC","billfish"
"54","BLKMARLINIO",2003,8920,"IOTC","billfish"
"55","BLKMARLINIO",2004,12900,"IOTC","billfish"
"56","BLKMARLINIO",2005,11000,"IOTC","billfish"
"57","BLKMARLINIO",2006,11300,"IOTC","billfish"
"58","BLKMARLINIO",2007,9540,"IOTC","billfish"
"59","BLKMARLINIO",2008,10200,"IOTC","billfish"
"60","BLKMARLINIO",2009,11000,"IOTC","billfish"
"61","BLKMARLINIO",2010,9680,"IOTC","billfish"
"62","BLKMARLINIO",2011,11200,"IOTC","billfish"
"63","BLKMARLINIO",2012,13300,"IOTC","billfish"
"64","BLKMARLINIO",2013,14600,"IOTC","billfish"
"65","BLKMARLINIO",2014,17700,"IOTC","billfish"
"66","BLKMARLINIO",2015,19000,"IOTC","billfish"
"67","BLKMARLINIO",2016,22400,"IOTC","billfish"
"68","BLKMARLINIO",2017,15300,"IOTC","billfish"
"69","BLKMARLINIO",2018,18800,"IOTC","billfish"
"70","BLKMARLINIO",2019,18040,"IOTC","billfish"
"71","BMARLINATL",1993,3175,"ICCAT","billfish"
"72","BMARLINATL",1994,4258,"ICCAT","billfish"
"73","BMARLINATL",1995,4228,"ICCAT","billfish"
"74","BMARLINATL",1996,5418,"ICCAT","billfish"
"75","BMARLINATL",1997,5735,"ICCAT","billfish"
"76","BMARLINATL",1998,5696,"ICCAT","billfish"
"77","BMARLINATL",1999,5390,"ICCAT","billfish"
"78","BMARLINATL",2000,5481,"ICCAT","billfish"
"79","BMARLINATL",2001,4471,"ICCAT","billfish"
"80","BMARLINATL",2002,3906,"ICCAT","billfish"
"81","BMARLINATL",2003,4418,"ICCAT","billfish"
"82","BMARLINATL",2004,3208,"ICCAT","billfish"
"83","BMARLINATL",2005,3577,"ICCAT","billfish"
"84","BMARLINATL",2006,3174,"ICCAT","billfish"
"85","BMARLINATL",2007,4296,"ICCAT","billfish"
"86","BMARLINATL",2008,3776,"ICCAT","billfish"
"87","BMARLINATL",2009,3345,"ICCAT","billfish"
"88","BMARLINATL",2010,3052,"ICCAT","billfish"
"89","BMARLINATL",2011,2901,"ICCAT","billfish"
"90","BMARLINATL",2012,2855,"ICCAT","billfish"
"91","BMARLINATL",2013,2161,"ICCAT","billfish"
"92","BMARLINATL",2014,2689,"ICCAT","billfish"
"93","BMARLINATL",2015,1925,"ICCAT","billfish"
"94","BMARLINATL",2016,2019,"ICCAT","billfish"
"95","BMARLINATL",2017,1987,"ICCAT","billfish"
"96","BMARLINIO",1950,1,"IOTC","billfish"
"97","BMARLINIO",1951,6,"IOTC","billfish"
"98","BMARLINIO",1952,396,"IOTC","billfish"
"99","BMARLINIO",1953,1270,"IOTC","billfish"
"100","BMARLINIO",1954,3010,"IOTC","billfish"
"101","BMARLINIO",1955,3510,"IOTC","billfish"
"102","BMARLINIO",1956,4940,"IOTC","billfish"
"103","BMARLINIO",1957,3780,"IOTC","billfish"
"104","BMARLINIO",1958,4170,"IOTC","billfish"
"105","BMARLINIO",1959,4490,"IOTC","billfish"
"106","BMARLINIO",1960,3880,"IOTC","billfish"
"107","BMARLINIO",1961,3430,"IOTC","billfish"
"108","BMARLINIO",1962,3290,"IOTC","billfish"
"109","BMARLINIO",1963,2180,"IOTC","billfish"
"110","BMARLINIO",1964,3400,"IOTC","billfish"
"111","BMARLINIO",1965,3630,"IOTC","billfish"
"112","BMARLINIO",1966,3510,"IOTC","billfish"
"113","BMARLINIO",1967,4060,"IOTC","billfish"
"114","BMARLINIO",1968,3540,"IOTC","billfish"
"115","BMARLINIO",1969,3240,"IOTC","billfish"
"116","BMARLINIO",1970,3640,"IOTC","billfish"
"117","BMARLINIO",1971,2930,"IOTC","billfish"
"118","BMARLINIO",1972,2890,"IOTC","billfish"
"119","BMARLINIO",1973,1870,"IOTC","billfish"
"120","BMARLINIO",1974,2210,"IOTC","billfish"
"121","BMARLINIO",1975,2710,"IOTC","billfish"
"122","BMARLINIO",1976,1780,"IOTC","billfish"
"123","BMARLINIO",1977,1960,"IOTC","billfish"
"124","BMARLINIO",1978,2880,"IOTC","billfish"
"125","BMARLINIO",1979,4050,"IOTC","billfish"
"126","BMARLINIO",1980,3650,"IOTC","billfish"
"127","BMARLINIO",1981,2830,"IOTC","billfish"
"128","BMARLINIO",1982,3330,"IOTC","billfish"
"129","BMARLINIO",1983,4130,"IOTC","billfish"
"130","BMARLINIO",1984,4250,"IOTC","billfish"
"131","BMARLINIO",1985,5280,"IOTC","billfish"
"132","BMARLINIO",1986,5650,"IOTC","billfish"
"133","BMARLINIO",1987,6910,"IOTC","billfish"
"134","BMARLINIO",1988,5090,"IOTC","billfish"
"135","BMARLINIO",1989,6000,"IOTC","billfish"
"136","BMARLINIO",1990,5140,"IOTC","billfish"
"137","BMARLINIO",1991,5440,"IOTC","billfish"
"138","BMARLINIO",1992,7800,"IOTC","billfish"
"139","BMARLINIO",1993,8660,"IOTC","billfish"
"140","BMARLINIO",1994,8600,"IOTC","billfish"
"141","BMARLINIO",1995,8370,"IOTC","billfish"
"142","BMARLINIO",1996,9910,"IOTC","billfish"
"143","BMARLINIO",1997,11400,"IOTC","billfish"
"144","BMARLINIO",1998,11900,"IOTC","billfish"
"145","BMARLINIO",1999,10700,"IOTC","billfish"
"146","BMARLINIO",2000,9510,"IOTC","billfish"
"147","BMARLINIO",2001,7250,"IOTC","billfish"
"148","BMARLINIO",2002,8530,"IOTC","billfish"
"149","BMARLINIO",2003,9990,"IOTC","billfish"
"150","BMARLINIO",2004,10100,"IOTC","billfish"
"151","BMARLINIO",2005,8920,"IOTC","billfish"
"152","BMARLINIO",2006,9090,"IOTC","billfish"
"153","BMARLINIO",2007,7700,"IOTC","billfish"
"154","BMARLINIO",2008,7670,"IOTC","billfish"
"155","BMARLINIO",2009,8200,"IOTC","billfish"
"156","BMARLINIO",2010,8290,"IOTC","billfish"
"157","BMARLINIO",2011,9020,"IOTC","billfish"
"158","BMARLINIO",2012,11200,"IOTC","billfish"
"159","BMARLINIO",2013,8560,"IOTC","billfish"
"160","BMARLINIO",2014,6950,"IOTC","billfish"
"161","BMARLINIO",2015,8500,"IOTC","billfish"
"162","BMARLINIO",2016,9680,"IOTC","billfish"
"163","BMARLINIO",2017,9870,"IOTC","billfish"
"164","BMARLINIO",2018,8550,"IOTC","billfish"
"165","BMARLINIO",2019,8420,"IOTC","billfish"
"166","BMARLINIO",2020,6958,"IOTC","billfish"
"167","BMARLINPAC",1971,9301.7,"IATTC","billfish"
"168","BMARLINPAC",1972,10974.8,"IATTC","billfish"
"169","BMARLINPAC",1973,12475.2,"IATTC","billfish"
"170","BMARLINPAC",1974,11733.2,"IATTC","billfish"
"171","BMARLINPAC",1975,10881.92,"IATTC","billfish"
"172","BMARLINPAC",1976,11798.7,"IATTC","billfish"
"173","BMARLINPAC",1977,12488.9,"IATTC","billfish"
"174","BMARLINPAC",1978,14507.2,"IATTC","billfish"
"175","BMARLINPAC",1979,15324.5,"IATTC","billfish"
"176","BMARLINPAC",1980,15883.8,"IATTC","billfish"
"177","BMARLINPAC",1981,16576.1,"IATTC","billfish"
"178","BMARLINPAC",1982,17591.3,"IATTC","billfish"
"179","BMARLINPAC",1983,16974.1,"IATTC","billfish"
"180","BMARLINPAC",1984,19697.1,"IATTC","billfish"
"181","BMARLINPAC",1985,15714.7,"IATTC","billfish"
"182","BMARLINPAC",1986,18122.2,"IATTC","billfish"
"183","BMARLINPAC",1987,24954.8,"IATTC","billfish"
"184","BMARLINPAC",1988,21309.3,"IATTC","billfish"
"185","BMARLINPAC",1989,18264.6,"IATTC","billfish"
"186","BMARLINPAC",1990,16462.6,"IATTC","billfish"
"187","BMARLINPAC",1991,18598.9,"IATTC","billfish"
"188","BMARLINPAC",1992,21076,"IATTC","billfish"
"189","BMARLINPAC",1993,22563,"IATTC","billfish"
"190","BMARLINPAC",1994,23294.2,"IATTC","billfish"
"191","BMARLINPAC",1995,24518.8,"IATTC","billfish"
"192","BMARLINPAC",1996,16756.7,"IATTC","billfish"
"193","BMARLINPAC",1997,18726.6,"IATTC","billfish"
"194","BMARLINPAC",1998,19589.6,"IATTC","billfish"
"195","BMARLINPAC",1999,18291.4,"IATTC","billfish"
"196","BMARLINPAC",2000,20836.5,"IATTC","billfish"
"197","BMARLINPAC",2001,23763.9,"IATTC","billfish"
"198","BMARLINPAC",2002,23434.3,"IATTC","billfish"
"199","BMARLINPAC",2003,26136.8,"IATTC","billfish"
"200","BMARLINPAC",2004,22939.3,"IATTC","billfish"
"201","BMARLINPAC",2005,24965.5,"IATTC","billfish"
"202","BMARLINPAC",2006,22414.8,"IATTC","billfish"
"203","BMARLINPAC",2007,19262,"IATTC","billfish"
"204","BMARLINPAC",2008,18464.6,"IATTC","billfish"
"205","BMARLINPAC",2009,18557.7,"IATTC","billfish"
"206","BMARLINPAC",2010,20562.8,"IATTC","billfish"
"207","BMARLINPAC",2011,18880.5,"IATTC","billfish"
"208","BMARLINPAC",2012,20615.5,"IATTC","billfish"
"209","BMARLINPAC",2013,22164.7,"IATTC","billfish"
"210","BMARLINPAC",2014,23742.6,"IATTC","billfish"
"211","BMARLINPAC",2015,23103.4,"IATTC","billfish"
"212","BMARLINPAC",2016,23681.2,"IATTC","billfish"
"213","BMARLINPAC",2017,19208.5,"IATTC","billfish"
"214","BMARLINPAC",2018,18587.6,"IATTC","billfish"
"215","BMARLINPAC",2019,16503.9,"IATTC","billfish"
"216","IPSAILIO",1975,1460,"IOTC","billfish"
"217","IPSAILIO",1976,1640,"IOTC","billfish"
"218","IPSAILIO",1977,1680,"IOTC","billfish"
"219","IPSAILIO",1978,1680,"IOTC","billfish"
"220","IPSAILIO",1979,1770,"IOTC","billfish"
"221","IPSAILIO",1980,2500,"IOTC","billfish"
"222","IPSAILIO",1981,1800,"IOTC","billfish"
"223","IPSAILIO",1982,4300,"IOTC","billfish"
"224","IPSAILIO",1983,2900,"IOTC","billfish"
"225","IPSAILIO",1984,3100,"IOTC","billfish"
"226","IPSAILIO",1985,3100,"IOTC","billfish"
"227","IPSAILIO",1986,3500,"IOTC","billfish"
"228","IPSAILIO",1987,4000,"IOTC","billfish"
"229","IPSAILIO",1988,5800,"IOTC","billfish"
"230","IPSAILIO",1989,6900,"IOTC","billfish"
"231","IPSAILIO",1990,6500,"IOTC","billfish"
"232","IPSAILIO",1991,7400,"IOTC","billfish"
